,Unnamed: 0_call,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,Unnamed: 0_put,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
93,93,2016-07-12,2.25,9472.0,43,10000655.SH,0.04,2.28,2.233,0.1436027439727203,call,-0.0058139534883722,0.1475910865747928,1,93,2.25,2673.0,43,10000656.SH,0.06,2.28,2.233,0.1436027439727203,put,-0.0232558139534883,0.1774628930423855,1,-0.4883720930232572
94,94,2016-07-13,2.25,12847.0,42,10000655.SH,0.05,2.28,2.236,0.1100278145596378,call,-0.0095238095238096,0.1778918078517317,1,94,2.25,5333.0,42,10000656.SH,0.06,2.28,2.236,0.1100278145596378,put,-0.0238095238095238,0.184422268282026,1,-0.5194805194805208
95,95,2016-07-14,2.25,5805.0,41,10000655.SH,0.04,2.28,2.233,0.1104462324933755,call,-0.0060975609756098,0.1515786353164911,1,95,2.25,4027.0,41,10000656.SH,0.06,2.28,2.233,0.1104462324933755,put,-0.024390243902439,0.1812209640164375,1,-0.512195121951221
96,96,2016-07-15,2.25,4969.0,40,10000655.SH,0.04,2.28,2.236,0.1104842190460664,call,-0.0062500000000001,0.1488396840492486,1,96,2.25,2225.0,40,10000656.SH,0.06,2.28,2.236,0.1104842190460664,put,-0.025,0.1884608981787562,1,-0.5250000000000015
97,97,2016-07-18,2.25,7002.0,37,10000655.SH,0.04,2.28,2.228,0.1106562651702796,call,-0.0067567567567568,0.1686592318062484,1,97,2.25,3636.0,37,10000656.SH,0.06,2.28,2.228,0.1106562651702796,put,-0.027027027027027,0.1802621045753658,1,-0.5675675675675692
98,98,2016-07-19,2.2,10638.0,36,10000649.SH,0.05,2.28,2.216,0.1139067645690578,call,0.0166666666666664,0.1396625402956903,1,98,2.2,8538.0,36,10000654.SH,0.04,2.28,2.216,0.1139067645690578,put,-0.0277777777777777,0.180250541280061,1,-0.09259259259259606
99,99,2016-07-20,2.2,6787.0,35,10000649.SH,0.05,2.28,2.209,0.1153670135879003,call,0.0171428571428569,0.1570061123467087,1,99,2.2,6392.0,35,10000654.SH,0.04,2.28,2.209,0.1153670135879003,put,-0.0285714285714285,0.1713461482446193,1,-0.0952380952380988
100,100,2016-07-21,2.2,11475.0,34,10000649.SH,0.05,2.28,2.22,0.1152918683797008,call,0.0176470588235291,0.1350629117628335,1,100,2.2,11954.0,34,10000654.SH,0.04,2.28,2.22,0.1152918683797008,put,-0.0294117647058823,0.1913301451343298,1,-0.09803921568627817
101,101,2016-07-22,2.2,15906.0,33,10000649.SH,0.04,2.28,2.2,0.120715761735328,call,0.03030303030303,0.1428625928643644,1,101,2.2,12184.0,33,10000654.SH,0.04,2.28,2.2,0.120715761735328,put,-0.0303030303030303,0.1603035588562489,1,-4.2390333667505975e-15
102,102,2016-07-25,2.2,19207.0,30,10000649.SH,0.04,2.28,2.201,0.1192978972467151,call,0.033333333333333,0.1485780793941319,1,102,2.2,10677.0,30,10000654.SH,0.04,2.28,2.201,0.1192978972467151,put,-0.0333333333333333,0.1691918586456477,1,-4.6629367034256575e-15
103,103,2016-07-26,2.2,30134.0,29,10000649.SH,0.05,2.28,2.227,0.1126939680565347,call,0.0206896551724135,0.1291906650956869,1,103,2.2,17517.0,29,10000654.SH,0.03,2.28,2.227,0.1126939680565347,put,-0.0344827586206896,0.1760627806366681,1,-4.823727624233439e-15
104,104,2016-07-27,2.2,63139.0,28,10000649.SH,0.04,2.28,2.215,0.1130845652833726,call,0.0357142857142853,0.1214524363521933,1,104,2.2,40447.0,28,10000654.SH,0.04,2.28,2.215,0.1130845652833726,put,-0.0357142857142857,0.2005503830245137,1,-4.9960036108132044e-15
105,105,2016-07-28,2.2,37286.0,27,10000649.SH,0.04,2.28,2.211,0.1138534649929498,call,0.0370370370370366,0.1341870815504193,1,105,2.2,31362.0,27,10000654.SH,0.03,2.28,2.211,0.1138534649929498,put,-0.037037037037037,0.1543826748232841,1,0.15873015873015275
106,106,2016-07-29,2.2,19235.0,26,10000649.SH,0.04,2.28,2.201,0.1134589190681264,call,0.0384615384615381,0.1608174698465466,1,106,2.2,17814.0,26,10000654.SH,0.03,2.28,2.201,0.1134589190681264,put,-0.0384615384615384,0.1377939952208995,1,0.1648351648351586
107,107,2016-08-09,2.2,7071.0,50,10000591.SH,0.05,2.219,2.221,0.103704666987394,call,-0.0124000000000001,0.1050228414671718,1,107,2.2,7171.0,50,10000592.SH,0.04,2.219,2.221,0.103704666987394,put,-0.02,0.1620610605333448,1,-0.47333333333333544
108,108,2016-08-10,2.2,4837.0,49,10000591.SH,0.05,2.219,2.216,0.1031551198855791,call,-0.0126530612244899,0.1163589239796698,1,108,2.2,5206.0,49,10000592.SH,0.04,2.219,2.216,0.1031551198855791,put,-0.0204081632653061,0.157016662363559,1,-0.4829931972789137
109,109,2016-08-11,2.2,11486.0,48,10000591.SH,0.05,2.219,2.2230000000000003,0.0765775972333862,call,-0.0129166666666667,0.1035104339668452,1,109,2.2,12772.0,48,10000592.SH,0.03,2.219,2.2230000000000003,0.0765775972333862,put,-0.0208333333333333,0.1353280330902338,1,-0.47656250000000244
110,110,2016-08-12,2.25,14919.0,47,10000595.SH,0.05,2.219,2.272,0.1068584051677254,call,-0.0212765957446808,0.1043842972269654,1,110,2.25,9416.0,47,10000596.SH,0.04,2.219,2.272,0.1068584051677254,put,-0.0047872340425531,0.1643664478312731,1,-0.4184397163120558
111,111,2016-08-15,2.35,46971.0,44,10000667.SH,0.05,2.219,2.336,0.1403122103467914,call,-0.0227272727272727,0.1655627124537825,1,111,2.35,16249.0,44,10000668.SH,0.06,2.219,2.336,0.1403122103467914,put,0.0268939393939394,0.1734079314811527,1,0.13016528925619972
112,112,2016-08-16,2.3,19627.0,43,10000599.SH,0.06,2.219,2.306,0.1492032603912041,call,-0.0232558139534883,0.1703872888035476,1,112,2.3,13771.0,43,10000600.SH,0.04,2.219,2.306,0.1492032603912041,put,0.0238372093023255,0.1456596586312055,1,-0.132558139534884
113,113,2016-08-17,2.3,17303.0,42,10000599.SH,0.05,2.219,2.3,0.1488471048893028,call,-0.0238095238095238,0.1508413858338892,1,113,2.3,11784.0,42,10000600.SH,0.05,2.219,2.3,0.1488471048893028,put,0.0147619047619047,0.1705224720703065,1,-0.135714285714286
114,114,2016-08-18,2.3,17358.0,41,10000599.SH,0.05,2.219,2.29,0.1483122109810934,call,-0.024390243902439,0.1696816893714964,1,114,2.3,11145.0,41,10000600.SH,0.05,2.219,2.29,0.1483122109810934,put,0.0151219512195121,0.156496492888689,1,-0.13902439024390273
115,115,2016-08-19,2.3,15575.0,40,10000599.SH,0.05,2.219,2.301,0.1477576911669082,call,-0.025,0.1533001954107583,1,115,2.3,11698.0,40,10000600.SH,0.05,2.219,2.301,0.1477576911669082,put,0.0154999999999999,0.1758101762784123,1,-0.1425000000000003
116,116,2016-08-22,2.3,23372.0,37,10000599.SH,0.04,2.219,2.287,0.1496967577473616,call,-0.027027027027027,0.1502119014951586,1,116,2.3,15589.0,37,10000600.SH,0.05,2.219,2.287,0.1496967577473616,put,0.0167567567567567,0.1584188013261854,1,-0.08108108108108143
117,117,2016-08-23,2.3,35232.0,36,10000599.SH,0.04,2.219,2.29,0.1450941963093906,call,-0.0277777777777777,0.1474275911159217,1,117,2.3,16053.0,36,10000600.SH,0.05,2.219,2.29,0.1450941963093906,put,0.0172222222222222,0.1656817428698838,1,-0.08333333333333369
118,118,2016-08-24,2.3,35639.0,35,10000599.SH,0.04,2.219,2.28,0.1465545883034675,call,-0.0285714285714285,0.1666205751603246,1,118,2.3,22526.0,35,10000600.SH,0.06,2.219,2.28,0.1465545883034675,put,0.0099999999999999,0.1847739951149821,1,-0.16285714285714317
119,119,2016-08-25,2.3,44224.0,34,10000599.SH,0.03,2.219,2.269,0.1434986130366448,call,-0.0294117647058823,0.1502332995519339,1,119,2.3,24798.0,34,10000600.SH,0.06,2.219,2.269,0.1434986130366448,put,0.0102941176470588,0.1648458477495014,1,-0.08823529411764743
120,120,2016-08-26,2.25,27051.0,33,10000595.SH,0.05,2.219,2.267,0.1419421551390014,call,-0.0303030303030303,0.1410664673967659,1,120,2.25,23315.0,33,10000596.SH,0.03,2.219,2.267,0.1419421551390014,put,0.0010101010101011,0.1474915468677878,1,-0.5568181818181802
121,121,2016-08-29,2.25,27102.0,30,10000595.SH,0.05,2.219,2.265,0.141752739000789,call,-0.0333333333333333,0.1536136560809016,1,121,2.25,19064.0,30,10000596.SH,0.03,2.219,2.265,0.141752739000789,put,0.0011111111111112,0.1507270045777559,1,-0.6124999999999983
122,122,2016-08-30,2.25,29260.0,29,10000595.SH,0.05,2.219,2.276,0.1408335323535091,call,-0.0344827586206896,0.1288439450503885,1,122,2.25,19108.0,29,10000596.SH,0.03,2.219,2.276,0.1408335323535091,put,0.0011494252873564,0.1707620826224982,1,-0.6336206896551707
123,123,2016-08-31,2.3,32181.0,28,10000599.SH,0.04,2.219,2.2840000000000003,0.1390309323168466,call,-0.0357142857142857,0.1806926883139312,1,123,2.3,18690.0,28,10000600.SH,0.05,2.219,2.2840000000000003,0.1390309323168466,put,0.0221428571428571,0.1730349854052663,1,-0.1071428571428576
124,124,2016-09-01,2.25,24250.0,27,10000595.SH,0.05,2.219,2.268,0.1421899489201913,call,-0.037037037037037,0.1555275602676868,1,124,2.25,15212.0,27,10000596.SH,0.03,2.219,2.268,0.1421899489201913,put,0.0012345679012347,0.1632454042328596,1,-0.6805555555555537
125,125,2016-09-02,2.25,23372.0,26,10000595.SH,0.05,2.219,2.279,0.1423068228952286,call,-0.0384615384615384,0.1284309446732401,1,125,2.25,18469.0,26,10000596.SH,0.03,2.219,2.279,0.1423068228952286,put,0.0012820512820514,0.1845236557320952,1,-0.7067307692307672
126,126,2016-09-06,2.3,4911.0,50,10000701.SH,0.05,2.311,2.286,0.1418783612649499,call,-0.0155999999999999,0.1576904329312145,1,126,2.3,2689.0,50,10000706.SH,0.07,2.311,2.286,0.1418783612649499,put,-0.02,0.1970068886643648,1,-0.5449999999999994
127,127,2016-09-07,2.3,4860.0,49,10000701.SH,0.05,2.311,2.29,0.1416548152867771,call,-0.0159183673469387,0.1535540514659285,1,127,2.3,2344.0,49,10000706.SH,0.06,2.311,2.29,0.1416548152867771,put,-0.0204081632653061,0.1748393363097309,1,-0.5510204081632647
128,128,2016-09-08,2.3,2593.0,48,10000701.SH,0.05,2.311,2.29,0.1401651649125748,call,-0.0162499999999999,0.1553555413488745,1,128,2.3,1717.0,48,10000706.SH,0.06,2.311,2.29,0.1401651649125748,put,-0.0208333333333333,0.1764229713249504,1,-0.5624999999999993
129,129,2016-09-09,2.3,4445.0,47,10000701.SH,0.05,2.311,2.28,0.1410089949870735,call,-0.016595744680851,0.172136922671467,1,129,2.3,2813.0,47,10000706.SH,0.06,2.311,2.28,0.1410089949870735,put,-0.0212765957446808,0.1624165424570441,1,-0.5744680851063824
130,130,2016-09-12,2.25,10322.0,44,10000700.SH,0.05,2.311,2.25,0.1491042364326246,call,0.0049999999999999,0.1504047224245965,1,130,2.25,8431.0,44,10000705.SH,0.06,2.311,2.25,0.1491042364326246,put,-0.0227272727272727,0.2027289317017793,1,-0.30371900826446313
131,131,2016-09-13,2.25,8932.0,43,10000700.SH,0.04,2.311,2.242,0.1290854955667706,call,0.0122093023255813,0.1332940256042778,1,131,2.25,5650.0,43,10000705.SH,0.05,2.311,2.242,0.1290854955667706,put,-0.0232558139534883,0.1597363613401651,1,-0.22480620155038805
132,132,2016-09-14,2.25,8752.0,42,10000700.SH,0.03,2.311,2.229,0.0818881712603144,call,0.0246031746031745,0.1223506778998375,1,132,2.25,6449.0,42,10000705.SH,0.06,2.311,2.229,0.0818881712603144,put,-0.0238095238095238,0.1723075706841349,1,-0.23015873015873062
133,133,2016-09-19,2.25,10703.0,37,10000700.SH,0.04,2.311,2.242,0.0766395862127315,call,0.0141891891891891,0.145138595087111,1,133,2.25,8463.0,37,10000705.SH,0.05,2.311,2.242,0.0766395862127315,put,-0.027027027027027,0.1706494895048141,1,-0.2612612612612618
134,134,2016-09-20,2.25,10169.0,36,10000700.SH,0.03,2.311,2.239,0.0764963858946134,call,0.0287037037037036,0.116973626373887,1,134,2.25,7508.0,36,10000705.SH,0.05,2.311,2.239,0.0764963858946134,put,-0.0277777777777777,0.1673539503429532,1,-0.19791666666666727
135,135,2016-09-21,2.25,12752.0,35,10000700.SH,0.03,2.311,2.2430000000000003,0.0762995903572743,call,0.0295238095238094,0.111828019567877,1,135,2.25,8171.0,35,10000705.SH,0.05,2.311,2.2430000000000003,0.0762995903572743,put,-0.0285714285714285,0.1767188486336767,1,-0.20357142857142918
136,136,2016-09-22,2.25,24452.0,34,10000700.SH,0.04,2.311,2.255,0.0768104610911633,call,0.0154411764705881,0.1272492235767841,1,136,2.25,15273.0,34,10000705.SH,0.03,2.311,2.255,0.0768104610911633,put,-0.0294117647058823,0.1266554424024223,1,-0.11344537815126127
137,137,2016-09-23,2.25,17808.0,33,10000700.SH,0.03,2.311,2.249,0.0748824839560931,call,0.0313131313131312,0.1042978705352544,1,137,2.25,12280.0,33,10000705.SH,0.04,2.311,2.249,0.0748824839560931,put,-0.0303030303030303,0.1551645681625009,1,-0.11688311688311767
138,138,2016-09-26,2.2,14499.0,30,10000699.SH,0.04,2.311,2.222,0.0836348560588373,call,0.0591666666666664,0.0979344222361147,1,138,2.2,16966.0,30,10000704.SH,0.02,2.311,2.222,0.0836348560588373,put,-0.0333333333333333,0.1241569361519813,1,0.8499999999999961
139,139,2016-09-27,2.25,32762.0,29,10000700.SH,0.02,2.311,2.229,0.084262480820158,call,0.0706896551724137,0.1097819123450815,1,139,2.25,25823.0,29,10000705.SH,0.04,2.311,2.229,0.084262480820158,put,-0.0344827586206896,0.1225492804769277,1,0.01724137931034385
140,140,2016-09-28,2.2,17474.0,28,10000699.SH,0.04,2.311,2.219,0.0840858576749008,call,0.0633928571428569,0.1107871441766023,1,140,2.2,18451.0,28,10000704.SH,0.02,2.311,2.219,0.0840858576749008,put,-0.0357142857142857,0.123290106236428,1,0.9107142857142815
141,141,2016-09-29,2.25,34602.0,27,10000700.SH,0.02,2.311,2.23,0.0864734008777375,call,0.0759259259259258,0.1125135322446823,1,141,2.25,19495.0,27,10000705.SH,0.04,2.311,2.23,0.0864734008777375,put,-0.037037037037037,0.1287309943050145,1,0.018518518518517466
142,142,2016-09-30,2.25,29367.0,26,10000700.SH,0.02,2.311,2.235,0.0870587481641912,call,0.0788461538461537,0.1058332258123457,1,142,2.25,16619.0,26,10000705.SH,0.04,2.311,2.235,0.0870587481641912,put,-0.0384615384615384,0.1427421319375038,1,0.019230769230768135
143,143,2016-10-10,2.25,7453.0,44,10000716.SH,0.05,2.415,2.262,0.095415513528689,call,0.0522727272727272,0.1288757143101692,1,143,2.25,6631.0,44,10000721.SH,0.04,2.415,2.262,0.095415513528689,put,-0.0227272727272727,0.1557142419217825,1,0.5681818181818183
144,144,2016-10-11,2.25,5675.0,43,10000716.SH,0.05,2.415,2.265,0.0946581476858462,call,0.0534883720930232,0.1248040038521289,1,144,2.25,3741.0,43,10000721.SH,0.04,2.415,2.265,0.0946581476858462,put,-0.0232558139534883,0.161500538734138,1,0.5813953488372096
145,145,2016-10-12,2.25,4541.0,42,10000716.SH,0.04,2.415,2.257,0.0924258119069948,call,0.0744047619047619,0.1087165394570529,1,145,2.25,3495.0,42,10000721.SH,0.04,2.415,2.257,0.0924258119069948,put,-0.0238095238095238,0.1517058315648436,1,0.7589285714285717
146,146,2016-10-13,2.25,6325.0,41,10000716.SH,0.04,2.415,2.257,0.0906817644669618,call,0.0762195121951219,0.1102993996122777,1,146,2.25,4643.0,41,10000721.SH,0.04,2.415,2.257,0.0906817644669618,put,-0.024390243902439,0.1533233816059827,1,0.7774390243902443
147,147,2016-10-14,2.25,15809.0,40,10000716.SH,0.04,2.415,2.266,0.0918779489141458,call,0.078125,0.0934107299827337,1,147,2.25,9603.0,40,10000721.SH,0.03,2.415,2.266,0.0918779489141458,put,-0.025,0.1340179236531257,1,1.0178571428571428
148,148,2016-10-17,2.25,14641.0,37,10000716.SH,0.03,2.415,2.25,0.0940449843805975,call,0.1216216216216216,0.0955940470291972,1,148,2.25,12489.0,37,10000721.SH,0.04,2.415,2.25,0.0940449843805975,put,-0.027027027027027,0.1491812780976593,1,1.1003861003861004
149,149,2016-10-18,2.25,21891.0,36,10000716.SH,0.05,2.415,2.282,0.1064505487210175,call,0.0638888888888889,0.0971598602645397,1,149,2.25,17289.0,36,10000721.SH,0.02,2.415,2.282,0.1064505487210175,put,-0.0277777777777777,0.1252560452520847,1,1.1309523809523812
150,150,2016-10-19,2.3,24447.0,35,10000717.SH,0.02,2.415,2.279,0.1065200437025209,call,0.135714285714286,0.0963418465286493,1,150,2.3,13190.0,35,10000722.SH,0.05,2.415,2.279,0.1065200437025209,put,-0.0285714285714285,0.1471228923241794,1,0.5510204081632677
151,151,2016-10-20,2.3,16075.0,34,10000717.SH,0.02,2.415,2.28,0.105506604364928,call,0.1397058823529414,0.0964333992172479,1,151,2.3,8968.0,34,10000722.SH,0.05,2.415,2.28,0.105506604364928,put,-0.0294117647058823,0.1509671515714824,1,0.567226890756305
152,152,2016-10-21,2.3,34587.0,33,10000717.SH,0.03,2.415,2.295,0.0965842039591078,call,0.085858585858586,0.1093346989189386,1,152,2.3,23582.0,33,10000722.SH,0.04,2.415,2.295,0.0965842039591078,put,-0.0303030303030303,0.1449397540915608,1,0.5844155844155869
153,153,2016-10-24,2.3,64387.0,30,10000717.SH,0.04,2.415,2.324,0.1028516789818926,call,0.0625000000000001,0.0874443080239295,1,153,2.3,42547.0,30,10000722.SH,0.02,2.415,2.324,0.1028516789818926,put,-0.0333333333333333,0.1219508501425981,1,0.9166666666666703
154,154,2016-10-25,2.3,36194.0,29,10000717.SH,0.04,2.415,2.319,0.1003868960058084,call,0.0646551724137932,0.1033143943881988,1,154,2.3,26740.0,29,10000722.SH,0.02,2.415,2.319,0.1003868960058084,put,-0.0344827586206896,0.116398322630167,1,0.9482758620689693
155,155,2016-10-26,2.3,43002.0,28,10000717.SH,0.04,2.415,2.311,0.1008388698331219,call,0.0669642857142859,0.1253317431131005,1,155,2.3,30848.0,28,10000722.SH,0.03,2.415,2.311,0.1008388698331219,put,-0.0357142857142857,0.1455777618902325,1,0.6887755102040847
156,156,2016-10-27,2.3,42220.0,27,10000717.SH,0.03,2.415,2.305,0.1013354919543652,call,0.1049382716049385,0.1012995199836492,1,156,2.3,31409.0,27,10000722.SH,0.03,2.415,2.305,0.1013354919543652,put,-0.037037037037037,0.1373358741502165,1,1.0185185185185226
157,157,2016-10-28,2.3,67639.0,26,10000717.SH,0.03,2.415,2.307,0.1013326178061918,call,0.1089743589743592,0.0988645522527694,1,157,2.3,44931.0,26,10000722.SH,0.03,2.415,2.307,0.1013326178061918,put,-0.0384615384615384,0.143352423590213,1,1.0576923076923117
158,158,2016-11-08,2.35,15599.0,50,10000669.SH,0.05,2.278,2.338,0.0971258422109068,call,-0.02,0.1512381141511499,1,158,2.35,8258.0,50,10000670.SH,0.06,2.278,2.338,0.0971258422109068,put,0.004,0.1669609175118208,1,-0.20727272727272694
159,159,2016-11-09,2.3,18398.0,49,10000661.SH,0.06,2.278,2.32,0.0957991037150565,call,-0.0204081632653061,0.1339289935675859,1,159,2.3,17827.0,49,10000662.SH,0.04,2.278,2.32,0.0957991037150565,put,-0.0091836734693878,0.1555984897595048,1,-0.4775510204081645
160,160,2016-11-10,2.35,19287.0,48,10000669.SH,0.04,2.278,2.344,0.100677298600421,call,-0.0208333333333333,0.1163168431214988,1,160,2.35,14757.0,48,10000670.SH,0.05,2.278,2.344,0.100677298600421,put,0.0091666666666666,0.1491602972731888,1,-0.12499999999999956
161,161,2016-11-11,2.35,25123.0,47,10000669.SH,0.05,2.278,2.363,0.1012915351934229,call,-0.0212765957446808,0.1163839579179585,1,161,2.35,20642.0,47,10000670.SH,0.04,2.278,2.363,0.1012915351934229,put,0.0170212765957447,0.1465189187606572,1,-0.12765957446808465
162,162,2016-11-14,2.35,31784.0,44,10000669.SH,0.05,2.278,2.374,0.1013632778384256,call,-0.0227272727272727,0.099396642650634,1,162,2.35,26625.0,44,10000670.SH,0.04,2.278,2.374,0.1013632778384256,put,0.0181818181818182,0.1649939652177095,1,-0.13636363636363588
163,163,2016-11-15,2.35,14501.0,43,10000669.SH,0.05,2.278,2.366,0.1029427367281096,call,-0.0232558139534883,0.1170951005792021,1,163,2.35,10016.0,43,10000670.SH,0.04,2.278,2.366,0.1029427367281096,put,0.0186046511627907,0.1563431302143633,1,-0.13953488372092973
164,164,2016-11-16,2.35,16020.0,42,10000669.SH,0.05,2.278,2.361,0.0989987299391468,call,-0.0238095238095238,0.1281779230826795,1,164,2.35,12120.0,42,10000670.SH,0.04,2.278,2.361,0.0989987299391468,put,0.019047619047619,0.1512056892406045,1,-0.14285714285714235
165,165,2016-11-17,2.35,22632.0,41,10000669.SH,0.05,2.278,2.369,0.0897002482746543,call,-0.024390243902439,0.1145002136663496,1,165,2.35,18389.0,41,10000670.SH,0.04,2.278,2.369,0.0897002482746543,put,0.0195121951219512,0.1637221219434142,1,-0.1463414634146336
166,166,2016-11-18,2.35,20027.0,40,10000669.SH,0.04,2.278,2.363,0.0902858845356986,call,-0.025,0.0951303231247067,1,166,2.35,19775.0,40,10000670.SH,0.04,2.278,2.363,0.0902858845356986,put,0.02,0.1573077116984724,1,-0.0749999999999994
167,167,2016-11-21,2.4,59655.0,37,10000691.SH,0.03,2.278,2.39,0.0959261932365195,call,-0.027027027027027,0.1057954960910678,1,167,2.4,47982.0,37,10000693.SH,0.05,2.278,2.39,0.0959261932365195,put,0.0389189189189188,0.1572510873142481,1,0.42567567567567455
168,168,2016-11-22,2.4,56101.0,36,10000691.SH,0.04,2.278,2.408,0.0965003026812504,call,-0.0277777777777777,0.1091265596034526,1,168,2.4,34003.0,36,10000693.SH,0.04,2.278,2.408,0.0965003026812504,put,0.0569444444444443,0.1543153216083646,1,0.43749999999999883
169,169,2016-11-23,2.4,75743.0,35,10000691.SH,0.04,2.278,2.415,0.0893120701254886,call,-0.0285714285714285,0.0966339687466323,1,169,2.4,39731.0,35,10000693.SH,0.04,2.278,2.415,0.0893120701254886,put,0.0585714285714284,0.1666180717664957,1,0.44999999999999873
170,170,2016-11-24,2.4,65208.0,34,10000691.SH,0.04,2.278,2.425,0.0885490843060876,call,-0.0294117647058823,0.0738219712949097,1,170,2.4,43056.0,34,10000693.SH,0.03,2.278,2.425,0.0885490843060876,put,0.0901960784313724,0.1480017623719572,1,0.655462184873948
171,171,2016-11-25,2.45,67833.0,33,10000692.SH,0.03,2.278,2.451,0.0909131062950011,call,-0.0303030303030303,0.0913800007506013,1,171,2.45,33393.0,33,10000694.SH,0.04,2.278,2.451,0.0909131062950011,put,0.1000000000000001,0.1464054315737486,1,1.3246753246753264
172,172,2016-11-28,2.45,107404.0,30,10000692.SH,0.04,2.278,2.46,0.08900517688116,call,-0.0333333333333333,0.1145982036533653,1,172,2.45,54897.0,30,10000694.SH,0.04,2.278,2.46,0.08900517688116,put,0.1100000000000001,0.1674248798347711,1,1.1500000000000017
173,173,2016-11-29,2.45,58062.0,29,10000743.SH,0.04,2.278,2.446,0.0990317018065824,call,-0.0344827586206896,0.144549701491177,1,173,2.45,28758.0,29,10000744.SH,0.04,2.278,2.446,0.0990317018065824,put,0.1137931034482759,0.1463477343064546,1,1.189655172413795
