,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
374,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.2190295747925888,call,0.088617886178862,0.1899002900257408,1.04,2.51,5448.0,41,10004791.SH,0.03,2.849,2.607,0.2190295747925888,put,-0.024390243902439,0.2046577966469228,0.96,0.9634146341463445
375,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.2190295747925888,call,0.088617886178862,0.1899002900257408,1.04,2.5,15563.0,41,10004870.SH,0.02,2.849,2.607,0.2190295747925888,put,-0.024390243902439,0.1776752642855346,0.96,1.3024390243902473
376,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.2190295747925888,call,0.0967479674796748,0.1807271397813856,1.04,2.51,5448.0,41,10004791.SH,0.03,2.849,2.607,0.2190295747925888,put,-0.024390243902439,0.2046577966469228,0.96,1.0853658536585369
377,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.2190295747925888,call,0.0967479674796748,0.1807271397813856,1.04,2.5,15563.0,41,10004870.SH,0.02,2.849,2.607,0.2190295747925888,put,-0.024390243902439,0.1776752642855346,0.96,1.4487804878048782
378,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.2135289149322223,call,0.0908333333333335,0.1874381425904333,1.04,2.51,2517.0,40,10004791.SH,0.02,2.849,2.612,0.2135289149322223,put,-0.025,0.1747564858949184,0.96,1.3350000000000035
379,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.2135289149322223,call,0.0908333333333335,0.1874381425904333,1.04,2.5,10542.0,40,10004870.SH,0.02,2.849,2.612,0.2135289149322223,put,-0.025,0.1840070625341236,0.96,1.3350000000000035
380,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.2132948778089902,call,0.103809523809524,0.2012289219613671,1.04,2.51,2593.0,35,10004791.SH,0.02,2.849,2.612,0.2132948778089902,put,-0.0285714285714285,0.1860314140724539,0.96,1.5257142857142896
381,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.2132948778089902,call,0.103809523809524,0.2012289219613671,1.04,2.5,28830.0,35,10004870.SH,0.02,2.849,2.612,0.2132948778089902,put,-0.0285714285714285,0.1959332903394699,0.96,1.5257142857142896
382,2022-12-28,2.76,5345.0,33,10004787.SH,0.02,2.849,2.649,0.2026579891956204,call,0.1045454545454551,0.1792335077347755,1.04,2.55,31109.0,33,10004871.SH,0.02,2.849,2.649,0.2026579891956204,put,-0.0303030303030303,0.1855698359341024,0.96,1.1136363636363729
383,2022-12-28,2.75,31414.0,33,10004866.SH,0.02,2.849,2.649,0.2026579891956204,call,0.11969696969697,0.1700603574904204,1.04,2.55,31109.0,33,10004871.SH,0.02,2.849,2.649,0.2026579891956204,put,-0.0303030303030303,0.1855698359341024,0.96,1.3409090909090955
384,2022-12-30,2.76,6384.0,31,10004787.SH,0.02,2.849,2.649,0.1500193452749087,call,0.1112903225806458,0.1852517857086062,1.04,2.55,53786.0,31,10004871.SH,0.0139,2.849,2.649,0.1500193452749087,put,-0.032258064516129,0.1638031842197775,0.96,1.572937482158162
385,2022-12-30,2.75,60486.0,31,10004866.SH,0.02,2.849,2.649,0.1500193452749087,call,0.12741935483871,0.1757937254046797,1.04,2.55,53786.0,31,10004871.SH,0.0139,2.849,2.649,0.1500193452749087,put,-0.032258064516129,0.1638031842197775,0.96,1.8584070796460235
