,Unnamed: 0_call,交易日期_x,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,Unnamed: 0_put,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return,交易日期_y,CV_22,intensity_22,size_22,sizevol_22
328,9201,2022-09-09,2.9,23031.0,47,10004464.SH,0.03,2.439,2.8,0.0,call,-1.0,0.1616785777190626,1.04,10233,2.7,13049.0,47,10004469.SH,0.03,2.439,2.8,0.0,put,0.0471038859742181,0.1816452892704307,0.96,1.555914573207578,2022-10-14,0.0003965088159228,0,0.0,0.0
329,9250,2022-09-26,2.75,79326.0,30,10004461.SH,0.02,2.439,2.654,0.0,call,-1.0,0.1736458134995102,1.04,10277,2.55,19914.0,30,10004466.SH,0.02,2.439,2.654,0.0,put,0.0587898421556645,0.1990488235641122,0.96,1.774999999999994,2022-10-14,0.0003965088159228,0,0.0,0.0
330,9263,2022-09-28,2.75,87429.0,28,10004461.SH,0.02,2.439,2.651,0.0,call,-1.0,0.1833413385894894,1.04,10286,2.55,19936.0,28,10004466.SH,0.02,2.439,2.651,0.0,put,0.0631190302302422,0.2026203320932984,0.96,1.9848645591566685,2022-10-14,0.0003965088159228,0,0.0,0.0
331,9270,2022-09-29,2.75,97113.0,27,10004461.SH,0.02,2.439,2.651,0.0,call,-1.0,0.1868847137404084,1.04,10290,2.55,35690.0,27,10004466.SH,0.02,2.439,2.651,0.0,put,0.065531778764037,0.2061576275734901,0.96,2.1082391799677294,2022-10-14,0.0003965088159228,0,0.0,0.0
332,9277,2022-09-30,2.75,93623.0,26,10004461.SH,0.02,2.439,2.65,0.0,call,-1.0,0.1917459469283819,1.04,10294,2.55,36409.0,26,10004466.SH,0.0145,2.439,2.65,0.0,put,0.0814296392832731,0.1820686608505844,0.96,2.8510699248116205,2022-10-14,0.0003965088159228,0,0.0,0.0
333,9294,2022-10-12,2.7,21695.0,42,10004600.SH,0.03,2.575,2.594,0.0,call,-1.0,0.1911165817988813,1.04,10306,2.5,23816.0,42,10004605.SH,0.03,2.575,2.594,0.0,put,-1.0,0.2003647742534876,0.96,-1.0,2022-11-15,0.0008786016236936,0,0.0,0.0
334,9312,2022-10-18,2.7,26981.0,36,10004600.SH,0.03,2.575,2.608,0.0,call,-1.0,0.1926505661698281,1.04,10326,2.5,8627.0,36,10004605.SH,0.02,2.575,2.608,0.0,put,-1.0,0.1897444239575862,0.96,-1.0,2022-11-15,0.0008786016236936,0,0.0,0.0
335,9317,2022-10-19,2.65,44645.0,35,10004599.SH,0.03,2.575,2.557,0.0,call,-1.0,0.2005314883615672,1.04,10330,2.45,15554.0,35,10004604.SH,0.02,2.575,2.557,0.0,put,-1.0,0.1950771296499967,0.96,-1.0,2022-11-15,0.0008786016236936,0,0.0,0.0
336,9323,2022-10-20,2.65,53112.0,34,10004599.SH,0.02,2.575,2.544,0.0,call,-1.0,0.1791028544187545,1.04,10334,2.45,19462.0,34,10004604.SH,0.03,2.575,2.544,0.0,put,-1.0,0.2255965998638868,0.96,-1.0,2022-11-15,0.0008786016236936,0,0.0,0.0
337,9378,2022-11-08,2.6,21123.0,50,10004239.SH,0.04,2.649,2.497,0.0,call,0.0040670650326377,0.2088926449361444,1.04,10359,2.4,12233.0,50,10004636.SH,0.03,2.649,2.497,0.0,put,-1.0,0.194698163507998,0.96,-0.1926556245527034,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
338,9423,2022-11-11,2.65,42328.0,47,10004240.SH,0.04,2.649,2.555,0.0,call,-1.0,0.2036188286033273,1.04,10380,2.45,33453.0,47,10004580.SH,0.03,2.649,2.555,0.0,put,-1.0,0.2035121363425254,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
339,9474,2022-11-17,2.7,38741.0,41,10004241.SH,0.04,2.649,2.6,0.0,call,-1.0,0.2199903685933649,1.04,10416,2.5,52159.0,41,10004246.SH,0.03,2.649,2.6,0.0,put,-1.0,0.2082204836930931,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
340,9500,2022-11-21,2.65,109591.0,37,10004240.SH,0.03,2.649,2.557,0.0,call,-1.0,0.1947029914818108,1.04,10435,2.45,45749.0,37,10004580.SH,0.02,2.649,2.557,0.0,put,-1.0,0.190037082617104,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
341,9540,2022-11-24,2.65,134590.0,34,10004240.SH,0.03,2.649,2.5580000000000003,0.0,call,-1.0,0.2025156067847907,1.04,10461,2.45,52942.0,34,10004580.SH,0.02,2.649,2.5580000000000003,0.0,put,-1.0,0.1987156933710276,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
342,9567,2022-11-28,2.65,172664.0,30,10004240.SH,0.03,2.649,2.54,0.0,call,-1.0,0.237445520483613,1.04,10478,2.45,178880.0,30,10004580.SH,0.03,2.649,2.54,0.0,put,-1.0,0.2349064234903753,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
343,9581,2022-11-29,2.75,158561.0,29,10004242.SH,0.03,2.649,2.648,0.0,call,-1.0,0.2234046401482522,1.04,10486,2.55,275785.0,29,10004247.SH,0.03,2.649,2.648,0.0,put,-1.0,0.2385207877377272,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
344,9593,2022-11-30,2.75,110392.0,28,10004242.SH,0.03,2.649,2.645,0.0,call,-1.0,0.23103385205096,1.04,10496,2.55,116117.0,28,10004247.SH,0.03,2.649,2.645,0.0,put,-1.0,0.2392148834790885,0.96,-1.0,2022-12-15,0.0005158921305785,1,0.1487959408839411,4.9816812186558055
345,9621,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.0,call,-1.0,0.2290482435123622,1.04,10521,2.51,67262.0,26,10004247.SH,0.02,2.649,2.617,0.0,put,-1.0,0.2195406517733931,0.96,-1.0,2023-01-17,0.0003178537617032,0,0.0,0.0
346,9621,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.0,call,-1.0,0.2290482435123622,1.04,10532,2.5,18012.0,26,10004852.SH,0.02,2.649,2.617,0.0,put,-1.0,0.2309638166283666,0.96,-1.0,2023-01-17,0.0003178537617032,0,0.0,0.0
347,9653,2022-12-14,2.81,1077.0,47,10004837.SH,0.03,2.849,2.696,0.0,call,0.005597828005925,0.1794764561454057,1.04,10575,2.6,9449.0,47,10004872.SH,0.03,2.849,2.696,0.0,put,-1.0,0.184909178381741,0.96,-0.2404034324259403,2023-01-17,0.0003178537617032,0,0.0,0.0
348,9655,2022-12-14,2.8,10536.0,47,10004867.SH,0.04,2.849,2.696,0.0,call,0.0043272258178617,0.2005935963703691,1.04,10575,2.6,9449.0,47,10004872.SH,0.03,2.849,2.696,0.0,put,-1.0,0.184909178381741,0.96,-0.2036088806396438,2023-01-17,0.0003178537617032,0,0.0,0.0
349,9674,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.0,call,0.0262294984938395,0.1876782895841598,1.04,10609,2.56,2489.0,42,10004792.SH,0.03,2.849,2.653,0.0,put,-1.0,0.194994517653644,0.96,0.3252975567584528,2023-01-17,0.0003178537617032,0,0.0,0.0
350,9674,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.0,call,0.0262294984938395,0.1876782895841598,1.04,10615,2.55,12214.0,42,10004871.SH,0.02,2.849,2.653,0.0,put,-1.0,0.1691264127784074,0.96,0.5096331718866809,2023-01-17,0.0003178537617032,0,0.0,0.0
351,9677,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.0,call,0.0288346206681395,0.1788440511805414,1.04,10609,2.56,2489.0,42,10004792.SH,0.03,2.849,2.653,0.0,put,-1.0,0.194994517653644,0.96,0.430031731982555,2023-01-17,0.0003178537617032,0,0.0,0.0
352,9677,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.0,call,0.0288346206681395,0.1788440511805414,1.04,10615,2.55,12214.0,42,10004871.SH,0.02,2.849,2.653,0.0,put,-1.0,0.1691264127784074,0.96,0.628934821800847,2023-01-17,0.0003178537617032,0,0.0,0.0
353,9682,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.0,call,0.038105055396479,0.1899002900257408,1.04,10620,2.51,5448.0,41,10004791.SH,0.03,2.849,2.607,0.0,put,-1.0,0.2046577966469228,0.96,0.8491550554627474,2023-01-17,0.0003178537617032,0,0.0,0.0
354,9682,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.0,call,0.038105055396479,0.1899002900257408,1.04,10625,2.5,15563.0,41,10004870.SH,0.02,2.849,2.607,0.0,put,-1.0,0.1776752642855346,0.96,1.1130551215236468,2023-01-17,0.0003178537617032,0,0.0,0.0
355,9686,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.0,call,0.0398655616753447,0.1807271397813856,1.04,10620,2.51,5448.0,41,10004791.SH,0.03,2.849,2.607,0.0,put,-1.0,0.2046577966469228,0.96,0.94558412146906,2023-01-17,0.0003178537617032,0,0.0,0.0
356,9686,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.0,call,0.0398655616753447,0.1807271397813856,1.04,10625,2.5,15563.0,41,10004870.SH,0.02,2.849,2.607,0.0,put,-1.0,0.1776752642855346,0.96,1.2232459522960242,2023-01-17,0.0003178537617032,0,0.0,0.0
357,9692,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.0,call,0.039076059318539,0.1874381425904333,1.04,10631,2.51,2517.0,40,10004791.SH,0.02,2.849,2.612,0.0,put,-1.0,0.1747564858949184,0.96,1.1529482799519837,2023-01-17,0.0003178537617032,0,0.0,0.0
358,9692,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.0,call,0.039076059318539,0.1874381425904333,1.04,10636,2.5,10542.0,40,10004870.SH,0.02,2.849,2.612,0.0,put,-1.0,0.1840070625341236,0.96,1.1529482799519837,2023-01-17,0.0003178537617032,0,0.0,0.0
359,9720,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.0,call,0.0447816345944012,0.2012289219613671,1.04,10666,2.51,2593.0,35,10004791.SH,0.02,2.849,2.612,0.0,put,-1.0,0.1860314140724539,0.96,1.4022036641290772,2023-01-17,0.0003178537617032,0,0.0,0.0
360,9720,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.0,call,0.0447816345944012,0.2012289219613671,1.04,10672,2.5,28830.0,35,10004870.SH,0.02,2.849,2.612,0.0,put,-1.0,0.1959332903394699,0.96,1.4022036641290772,2023-01-17,0.0003178537617032,0,0.0,0.0
361,9739,2022-12-28,2.76,5345.0,33,10004787.SH,0.02,2.849,2.649,0.0,call,0.0462784324858409,0.1792335077347755,1.04,10697,2.55,31109.0,33,10004871.SH,0.02,2.849,2.649,0.0,put,-1.0,0.1855698359341024,0.96,1.068971743255171,2023-01-17,0.0003178537617032,0,0.0,0.0
362,9742,2022-12-28,2.75,31414.0,33,10004866.SH,0.02,2.849,2.649,0.0,call,0.0496599873950673,0.1700603574904204,1.04,10697,2.55,31109.0,33,10004871.SH,0.02,2.849,2.649,0.0,put,-1.0,0.1855698359341024,0.96,1.2792692916318709,2023-01-17,0.0003178537617032,0,0.0,0.0
363,9756,2022-12-30,2.76,6384.0,31,10004787.SH,0.02,2.849,2.649,0.0,call,0.0493366437374334,0.1852517857086062,1.04,10721,2.55,53786.0,31,10004871.SH,0.0139,2.849,2.649,0.0,put,-1.0,0.1638031842197775,0.96,1.5448842880725522,2023-01-17,0.0003178537617032,0,0.0,0.0
364,9759,2022-12-30,2.75,60486.0,31,10004866.SH,0.02,2.849,2.649,0.0,call,0.0529472612679573,0.1757937254046797,1.04,10721,2.55,53786.0,31,10004871.SH,0.0139,2.849,2.649,0.0,put,-1.0,0.1638031842197775,0.96,1.8211192743859712,2023-01-17,0.0003178537617032,0,0.0,0.0
